final_kills,secondary_uniques,staff_pieces,total_drops,drop_rate,staff_drop_rate,kill_time_mins,total_log_hours,staff_gp,staff_gp_per_hour,quant
1713,11,3,14,122.35714285714286,571,3426,57.1,1000000000,17.513134851138354,4
2616,13,3,16,163.5,872,5232,87.2,1000000000,11.46788990825688,4
804,7,3,10,80.4,268,1608,26.8,1000000000,37.31343283582089,2
969,7,3,10,96.9,323,1938,32.3,1000000000,30.959752321981426,3
946,4,3,7,135.14285714285714,315.3333333333333,1892,31.533333333333335,1000000000,31.712473572938688,3
1994,12,3,15,132.93333333333334,664.6666666666666,3988,66.46666666666667,1000000000,15.045135406218655,4
1561,11,3,14,111.5,520.3333333333334,3122,52.03333333333333,1000000000,19.218449711723256,3
1341,7,3,10,134.1,447,2682,44.7,1000000000,22.371364653243848,3
1410,9,3,12,117.5,470,2820,47,1000000000,21.27659574468085,3
1273,8,3,11,115.72727272727273,424.3333333333333,2546,42.43333333333333,1000000000,23.56637863315004,3
1071,6,3,9,119,357,2142,35.7,1000000000,28.011204481792713,3
581,7,4,11,52.81818181818182,145.25,1162,19.366666666666667,1333333333.3333333,68.84681583476764,2
1379,6,3,9,153.22222222222223,459.6666666666667,2758,45.96666666666667,1000000000,21.75489485134155,3
1349,7,3,10,134.9,449.6666666666667,2698,44.96666666666667,1000000000,22.23869532987398,3
1368,9,3,12,114,456,2736,45.6,1000000000,21.92982456140351,3
1556,4,4,8,194.5,389,3112,51.86666666666667,1333333333.3333333,25.70694087403599,3
1826,10,5,15,121.73333333333333,365.2,3652,60.86666666666667,1666666666.6666665,27.382256297918946,4
2955,15,3,18,164.16666666666666,985,5910,98.5,1000000000,10.152284263959391,5
816,7,3,10,81.6,272,1632,27.2,1000000000,36.76470588235294,2
2440,7,6,13,187.69230769230768,406.6666666666667,4880,81.33333333333333,2000000000,24.59016393442623,4
1518,9,6,15,101.2,253,3036,50.6,2000000000,39.52569169960474,3
906,5,3,8,113.25,302,1812,30.2,1000000000,33.11258278145696,2
2150,15,3,18,119.44444444444444,716.6666666666666,4300,71.66666666666667,1000000000,13.953488372093021,4
3416,13,3,16,213.5,1138.6666666666667,6832,113.86666666666666,1000000000,8.782201405152225,5
1916,11,4,15,127.73333333333333,479,3832,63.86666666666667,1333333333.3333333,20.876826722338205,4
1005,5,4,9,111.66666666666667,251.25,2010,33.5,1333333333.3333333,39.80099502487562,3
2154,9,3,12,179.5,718,4308,71.8,1000000000,13.92757660167131,4
1065,6,3,9,118.33333333333333,355,2130,35.5,1000000000,28.16901408450704,3
881,8,3,11,80.0909090909091,293.6666666666667,1762,29.366666666666667,1000000000,34.0522133938706,2
2308,16,3,19,121.47368421052632,769.3333333333334,4616,76.93333333333334,1000000000,12.998266897746968,4
775,4,3,7,110.71428571428571,258.3333333333333,1550,25.833333333333332,1000000000,38.70967741935484,2
1701,7,4,11,154.63636363636363,425.25,3402,56.7,1333333333.3333333,23.515579071134624,4
2704,11,5,16,169,540.8,5408,90.13333333333334,1666666666.6666665,18.491124260355026,5
375,3,3,6,62.5,125,750,12.5,1000000000,80,1
2210,10,6,16,138.125,368.3333333333333,4420,73.66666666666667,2000000000,27.149321266968325,4
2895,10,3,13,222.69230769230768,965,5790,96.5,1000000000,10.362694300518134,5
2536,16,3,19,133.47368421052633,845.3333333333334,5072,84.53333333333333,1000000000,11.829652996845425,4
1528,9,3,12,127.33333333333333,509.3333333333333,3056,50.93333333333333,1000000000,19.633507853403145,3
1437,5,3,8,179.625,479,2874,47.9,1000000000,20.87682672233821,3
1561,11,3,14,111.5,520.3333333333334,3122,52.03333333333333,1000000000,19.218449711723256,3
1169,10,8,18,64.94444444444444,146.125,2338,38.96666666666667,2666666666.6666665,68.43455945252352,3
1662,4,3,7,237.42857142857142,554,3324,55.4,1000000000,18.050541516245488,4
1497,6,3,9,166.33333333333334,499,2994,49.9,1000000000,20.04008016032064,3
1546,9,4,13,118.92307692307692,386.5,3092,51.53333333333333,1333333333.3333333,25.873221216041397,3
2619,12,4,16,163.6875,654.75,5238,87.3,1333333333.3333333,15.273004963726613,4
1025,3,6,9,113.88888888888889,170.83333333333334,2050,34.166666666666664,2000000000,58.53658536585366,3
2959,9,5,14,211.35714285714286,591.8,5918,98.63333333333334,1666666666.6666665,16.897600540723214,5
1790,10,3,13,137.69230769230768,596.6666666666666,3580,59.666666666666664,1000000000,16.75977653631285,4
1264,4,4,8,158,316,2528,42.13333333333333,1333333333.3333333,31.645569620253163,3
1495,10,5,15,99.66666666666667,299,2990,49.833333333333336,1666666666.6666665,33.4448160535117,3
883,4,3,7,126.14285714285714,294.3333333333333,1766,29.433333333333334,1000000000,33.97508493771234,2
2273,11,3,14,162.35714285714286,757.6666666666666,4546,75.76666666666667,1000000000,13.198416190057193,4
1102,7,4,11,100.18181818181819,275.5,2204,36.733333333333334,1333333333.3333333,36.297640653357526,3
1615,7,4,11,146.8181818181818,403.75,3230,53.833333333333336,1333333333.3333333,24.767801857585138,4
1702,13,3,16,106.375,567.3333333333334,3404,56.733333333333334,1000000000,17.626321974148063,4
1888,11,3,14,134.85714285714286,629.3333333333334,3776,62.93333333333333,1000000000,15.889830508474578,4
1471,11,3,14,105.07142857142857,490.3333333333333,2942,49.03333333333333,1000000000,20.394289598912305,3
1019,5,3,8,127.375,339.6666666666667,2038,33.96666666666667,1000000000,29.44062806673209,3
1443,7,7,14,103.07142857142857,206.14285714285714,2886,48.1,2333333333.333333,48.5100485100485,3
817,4,3,7,116.71428571428571,272.3333333333333,1634,27.233333333333334,1000000000,36.71970624235006,2
2297,12,3,15,153.13333333333333,765.6666666666666,4594,76.56666666666666,1000000000,13.060513713539398,4
1235,7,3,10,123.5,411.6666666666667,2470,41.166666666666664,1000000000,24.291497975708502,3
1313,9,3,12,109.41666666666667,437.6666666666667,2626,43.766666666666666,1000000000,22.84843869002285,3
2223,18,3,21,105.85714285714286,741,4446,74.1,1000000000,13.49527665317139,4
1345,8,4,12,112.08333333333333,336.25,2690,44.833333333333336,1333333333.3333333,29.73977695167286,3
2060,9,3,12,171.66666666666666,686.6666666666666,4120,68.66666666666667,1000000000,14.563106796116504,4
1583,4,3,7,226.14285714285714,527.6666666666666,3166,52.766666666666666,1000000000,18.95135818066961,3
2197,7,4,11,199.72727272727272,549.25,4394,73.23333333333333,1333333333.3333333,18.206645425580334,4
2123,9,3,12,176.91666666666666,707.6666666666666,4246,70.76666666666667,1000000000,14.13094677343382,4
1330,5,4,9,147.77777777777777,332.5,2660,44.333333333333336,1333333333.3333333,30.07518796992481,3
1146,5,3,8,143.25,382,2292,38.2,1000000000,26.17801047120419,3
1611,8,3,11,146.45454545454547,537,3222,53.7,1000000000,18.621973929236496,4
1075,6,3,9,119.44444444444444,358.3333333333333,2150,35.833333333333336,1000000000,27.906976744186043,3
1309,5,3,8,163.625,436.3333333333333,2618,43.63333333333333,1000000000,22.91825821237586,3
1066,3,3,6,177.66666666666666,355.3333333333333,2132,35.53333333333333,1000000000,28.142589118198874,3
1975,16,3,19,103.94736842105263,658.3333333333334,3950,65.83333333333333,1000000000,15.18987341772152,4
1065,12,3,15,71,355,2130,35.5,1000000000,28.16901408450704,3
1579,11,4,15,105.26666666666667,394.75,3158,52.63333333333333,1333333333.3333333,25.3324889170361,3
1794,6,6,12,149.5,299,3588,59.8,2000000000,33.44481605351171,4
1548,6,5,11,140.72727272727272,309.6,3096,51.6,1666666666.6666665,32.29974160206718,3
3328,12,13,25,133.12,256,6656,110.93333333333334,4333333333.333333,39.06249999999999,5
6160,19,14,33,186.66666666666666,440,12320,205.33333333333334,4666666666.666666,22.727272727272723,6
1606,4,8,12,133.83333333333334,200.75,3212,53.53333333333333,2666666666.6666665,49.813200498132005,4
2251,7,3,10,225.1,750.3333333333334,4502,75.03333333333333,1000000000,13.327410039982231,4
1209,3,3,6,201.5,403,2418,40.3,1000000000,24.81389578163772,3
475,4,3,7,67.85714285714286,158.33333333333334,950,15.833333333333334,1000000000,63.1578947368421,1
1440,7,3,10,144,480,2880,48,1000000000,20.833333333333332,3
625,4,3,7,89.28571428571429,208.33333333333334,1250,20.833333333333332,1000000000,48,2
1672,8,3,11,152,557.3333333333334,3344,55.733333333333334,1000000000,17.942583732057415,4
1565,13,3,16,97.8125,521.6666666666666,3130,52.166666666666664,1000000000,19.169329073482427,3
1504,6,3,9,167.11111111111111,501.3333333333333,3008,50.13333333333333,1000000000,19.946808510638295,3
854,5,4,9,94.88888888888889,213.5,1708,28.466666666666665,1333333333.3333333,46.8384074941452,2
1373,5,5,10,137.3,274.6,2746,45.766666666666666,1666666666.6666665,36.41660597232338,3
1939,13,3,16,121.1875,646.3333333333334,3878,64.63333333333334,1000000000,15.471892728210415,4
1920,9,3,12,160,640,3840,64,1000000000,15.625,4
1376,3,4,7,196.57142857142858,344,2752,45.86666666666667,1333333333.3333333,29.069767441860463,3
1612,9,5,14,115.14285714285714,322.4,3224,53.733333333333334,1666666666.6666665,31.017369727047143,4
2221,12,3,15,148.06666666666666,740.3333333333334,4442,74.03333333333333,1000000000,13.507429085997298,4
1775,9,3,12,147.91666666666666,591.6666666666666,3550,59.166666666666664,1000000000,16.901408450704224,4
2113,14,3,17,124.29411764705883,704.3333333333334,4226,70.43333333333334,1000000000,14.19782300047326,4
2096,10,3,13,161.23076923076923,698.6666666666666,4192,69.86666666666666,1000000000,14.312977099236642,4
934,7,3,10,93.4,311.3333333333333,1868,31.133333333333333,1000000000,32.11991434689508,3
1862,6,3,9,206.88888888888889,620.6666666666666,3724,62.06666666666667,1000000000,16.111707841031148,4
2938,16,3,19,154.6315789473684,979.3333333333334,5876,97.93333333333334,1000000000,10.211027910142954,5
1790,8,4,12,149.16666666666666,447.5,3580,59.666666666666664,1333333333.3333333,22.346368715083802,4
2114,7,7,14,151,302,4228,70.46666666666667,2333333333.333333,33.11258278145695,4
1361,11,3,14,97.21428571428571,453.6666666666667,2722,45.36666666666667,1000000000,22.04261572373255,3
2064,9,4,13,158.76923076923077,516,4128,68.8,1333333333.3333333,19.37984496124031,4
1609,10,3,13,123.76923076923077,536.3333333333334,3218,53.63333333333333,1000000000,18.645121193287757,4
1238,3,4,7,176.85714285714286,309.5,2476,41.266666666666666,1333333333.3333333,32.31017770597738,3
2914,12,3,15,194.26666666666668,971.3333333333334,5828,97.13333333333334,1000000000,10.29512697323267,5
1797,10,3,13,138.23076923076923,599,3594,59.9,1000000000,16.69449081803005,4
1984,13,3,16,124,661.3333333333334,3968,66.13333333333334,1000000000,15.120967741935482,4
1602,9,4,13,123.23076923076923,400.5,3204,53.4,1333333333.3333333,24.96878901373283,4
1825,9,3,12,152.08333333333334,608.3333333333334,3650,60.833333333333336,1000000000,16.43835616438356,4
1748,6,5,11,158.9090909090909,349.6,3496,58.266666666666666,1666666666.6666665,28.60411899313501,4
1336,5,3,8,167,445.3333333333333,2672,44.53333333333333,1000000000,22.455089820359284,3
1632,11,3,14,116.57142857142857,544,3264,54.4,1000000000,18.38235294117647,4
977,8,3,11,88.81818181818181,325.6666666666667,1954,32.56666666666667,1000000000,30.70624360286591,3
1874,10,5,15,124.93333333333334,374.8,3748,62.46666666666667,1666666666.6666665,26.68089647812166,4
806,5,3,8,100.75,268.6666666666667,1612,26.866666666666667,1000000000,37.220843672456574,2
1215,4,3,7,173.57142857142858,405,2430,40.5,1000000000,24.691358024691358,3
2402,10,4,14,171.57142857142858,600.5,4804,80.06666666666666,1333333333.3333333,16.65278934221482,4
1868,13,3,16,116.75,622.6666666666666,3736,62.266666666666666,1000000000,16.05995717344754,4
751,4,3,7,107.28571428571429,250.33333333333334,1502,25.033333333333335,1000000000,39.94673768308921,2
1671,8,3,11,151.9090909090909,557,3342,55.7,1000000000,17.95332136445242,4
1667,7,7,14,119.07142857142857,238.14285714285714,3334,55.56666666666667,2333333333.333333,41.99160167966406,4
857,4,3,7,122.42857142857143,285.6666666666667,1714,28.566666666666666,1000000000,35.00583430571762,2
1380,4,3,7,197.14285714285714,460,2760,46,1000000000,21.73913043478261,3
1100,5,3,8,137.5,366.6666666666667,2200,36.666666666666664,1000000000,27.272727272727273,3
1889,8,3,11,171.72727272727272,629.6666666666666,3778,62.96666666666667,1000000000,15.881418740074112,4
1306,5,8,13,100.46153846153847,163.25,2612,43.53333333333333,2666666666.6666665,61.25574272588055,3
1245,7,4,11,113.18181818181819,311.25,2490,41.5,1333333333.3333333,32.128514056224894,3
2835,17,3,20,141.75,945,5670,94.5,1000000000,10.582010582010582,5
756,7,3,10,75.6,252,1512,25.2,1000000000,39.682539682539684,2
1566,4,6,10,156.6,261,3132,52.2,2000000000,38.31417624521073,3
949,5,5,10,94.9,189.8,1898,31.633333333333333,1666666666.6666665,52.68703898840885,3
1153,5,3,8,144.125,384.3333333333333,2306,38.43333333333333,1000000000,26.019080659150045,3
1431,9,5,14,102.21428571428571,286.2,2862,47.7,1666666666.6666665,34.94060097833682,3
929,5,3,8,116.125,309.6666666666667,1858,30.966666666666665,1000000000,32.29278794402584,3
2367,10,3,13,182.07692307692307,789,4734,78.9,1000000000,12.674271229404308,4
2291,6,3,9,254.55555555555554,763.6666666666666,4582,76.36666666666666,1000000000,13.094718463553036,4
1118,8,5,13,86,223.6,2236,37.266666666666666,1666666666.6666665,44.72271914132379,3
2008,8,3,11,182.54545454545453,669.3333333333334,4016,66.93333333333334,1000000000,14.9402390438247,4
1817,5,4,9,201.88888888888889,454.25,3634,60.56666666666667,1333333333.3333333,22.014309301045678,4
492,5,3,8,61.5,164,984,16.4,1000000000,60.97560975609756,1
3105,23,3,26,119.42307692307692,1035,6210,103.5,1000000000,9.66183574879227,5
1738,10,3,13,133.69230769230768,579.3333333333334,3476,57.93333333333333,1000000000,17.26121979286536,4
1675,12,3,15,111.66666666666667,558.3333333333334,3350,55.833333333333336,1000000000,17.91044776119403,4
734,3,3,6,122.33333333333333,244.66666666666666,1468,24.466666666666665,1000000000,40.87193460490464,2
1180,5,4,9,131.11111111111111,295,2360,39.333333333333336,1333333333.3333333,33.89830508474576,3
1304,9,3,12,108.66666666666667,434.6666666666667,2608,43.46666666666667,1000000000,23.006134969325153,3
1303,6,3,9,144.77777777777777,434.3333333333333,2606,43.43333333333333,1000000000,23.023791250959327,3
2249,7,5,12,187.41666666666666,449.8,4498,74.96666666666667,1666666666.6666665,22.232103156958647,4
855,6,3,9,95,285,1710,28.5,1000000000,35.08771929824562,2
1804,8,5,13,138.76923076923077,360.8,3608,60.13333333333333,1666666666.6666665,27.716186252771617,4
1453,10,3,13,111.76923076923077,484.3333333333333,2906,48.43333333333333,1000000000,20.646937370956646,3
579,7,3,10,57.9,193,1158,19.3,1000000000,51.81347150259067,2
1317,6,5,11,119.72727272727273,263.4,2634,43.9,1666666666.6666665,37.96507213363705,3
922,5,3,8,115.25,307.3333333333333,1844,30.733333333333334,1000000000,32.53796095444685,3
3609,14,3,17,212.2941176470588,1203,7218,120.3,1000000000,8.31255195344971,5
2912,20,7,27,107.85185185185185,416,5824,97.06666666666666,2333333333.333333,24.038461538461537,5
1742,10,3,13,134,580.6666666666666,3484,58.06666666666667,1000000000,17.22158438576349,4
2774,6,10,16,173.375,277.4,5548,92.46666666666667,3333333333.333333,36.04902667627974,5
2091,8,3,11,190.0909090909091,697,4182,69.7,1000000000,14.347202295552368,4
1199,6,3,9,133.22222222222223,399.6666666666667,2398,39.96666666666667,1000000000,25.020850708924105,3
2400,8,3,11,218.1818181818182,800,4800,80,1000000000,12.5,4
1999,8,5,13,153.76923076923077,399.8,3998,66.63333333333334,1666666666.6666665,25.012506253126556,4
1383,6,3,9,153.66666666666666,461,2766,46.1,1000000000,21.691973969631235,3
1080,7,6,13,83.07692307692308,180,2160,36,2000000000,55.55555555555555,3
1576,5,5,10,157.6,315.2,3152,52.53333333333333,1666666666.6666665,31.725888324873093,3
1085,4,3,7,155,361.6666666666667,2170,36.166666666666664,1000000000,27.64976958525346,3
1861,10,6,16,116.3125,310.1666666666667,3722,62.03333333333333,2000000000,32.2407307898979,4
1845,11,8,19,97.10526315789474,230.625,3690,61.5,2666666666.6666665,43.36043360433604,4
847,4,5,9,94.11111111111111,169.4,1694,28.233333333333334,1666666666.6666665,59.03187721369538,2
1447,8,3,11,131.54545454545453,482.3333333333333,2894,48.233333333333334,1000000000,20.732550103662753,3
823,4,3,7,117.57142857142857,274.3333333333333,1646,27.433333333333334,1000000000,36.45200486026731,2
1503,8,3,11,136.63636363636363,501,3006,50.1,1000000000,19.960079840319363,3
3157,17,8,25,126.28,394.625,6314,105.23333333333333,2666666666.6666665,25.340513145391192,5
1931,10,3,13,148.53846153846155,643.6666666666666,3862,64.36666666666666,1000000000,15.535991714137753,4
1487,7,5,12,123.91666666666667,297.4,2974,49.56666666666667,1666666666.6666665,33.62474781439139,3
1106,3,3,6,184.33333333333334,368.6666666666667,2212,36.86666666666667,1000000000,27.124773960217,3
1011,6,3,9,112.33333333333333,337,2022,33.7,1000000000,29.673590504451038,3
2205,9,6,15,147,367.5,4410,73.5,2000000000,27.2108843537415,4
666,4,3,7,95.14285714285714,222,1332,22.2,1000000000,45.04504504504505,2
1831,6,5,11,166.45454545454547,366.2,3662,61.03333333333333,1666666666.6666665,27.307482250136534,4
1756,6,3,9,195.11111111111111,585.3333333333334,3512,58.53333333333333,1000000000,17.084282460136674,4
1868,5,4,9,207.55555555555554,467,3736,62.266666666666666,1333333333.3333333,21.41327623126338,4
602,3,3,6,100.33333333333333,200.66666666666666,1204,20.066666666666666,1000000000,49.83388704318937,2
1197,9,4,13,92.07692307692308,299.25,2394,39.9,1333333333.3333333,33.416875522138675,3
3758,17,3,20,187.9,1252.6666666666667,7516,125.26666666666667,1000000000,7.982969664715275,5
1363,6,3,9,151.44444444444446,454.3333333333333,2726,45.43333333333333,1000000000,22.010271460014675,3
1376,6,3,9,152.88888888888889,458.6666666666667,2752,45.86666666666667,1000000000,21.80232558139535,3
2276,8,7,15,151.73333333333332,325.14285714285717,4552,75.86666666666666,2333333333.333333,30.755711775043935,4
2510,12,3,15,167.33333333333334,836.6666666666666,5020,83.66666666666667,1000000000,11.952191235059761,4
795,4,3,7,113.57142857142857,265,1590,26.5,1000000000,37.735849056603776,2
1090,9,3,12,90.83333333333333,363.3333333333333,2180,36.333333333333336,1000000000,27.52293577981651,3
1429,8,6,14,102.07142857142857,238.16666666666666,2858,47.63333333333333,2000000000,41.987403778866344,3
1678,10,3,13,129.07692307692307,559.3333333333334,3356,55.93333333333333,1000000000,17.87842669845054,4
1229,8,3,11,111.72727272727273,409.6666666666667,2458,40.96666666666667,1000000000,24.410089503661514,3
2778,14,7,21,132.28571428571428,396.85714285714283,5556,92.6,2333333333.333333,25.197984161267097,5
864,7,4,11,78.54545454545455,216,1728,28.8,1333333333.3333333,46.29629629629629,2
1486,9,3,12,123.83333333333333,495.3333333333333,2972,49.53333333333333,1000000000,20.188425302826378,3
3259,13,3,16,203.6875,1086.3333333333333,6518,108.63333333333334,1000000000,9.205277692543724,5
1312,12,7,19,69.05263157894737,187.42857142857142,2624,43.733333333333334,2333333333.333333,53.353658536585364,3
1207,8,5,13,92.84615384615384,241.4,2414,40.233333333333334,1666666666.6666665,41.42502071251035,3
824,6,3,9,91.55555555555556,274.6666666666667,1648,27.466666666666665,1000000000,36.407766990291265,2
1943,10,4,14,138.78571428571428,485.75,3886,64.76666666666667,1333333333.3333333,20.58672156459084,4
3070,11,9,20,153.5,341.1111111111111,6140,102.33333333333333,3000000000,29.315960912052116,5
3019,15,11,26,116.11538461538461,274.45454545454544,6038,100.63333333333334,3666666666.6666665,36.4359059291156,5
1833,8,3,11,166.63636363636363,611,3666,61.1,1000000000,16.366612111292962,4
699,4,3,7,99.85714285714286,233,1398,23.3,1000000000,42.91845493562232,2
3296,25,3,28,117.71428571428571,1098.6666666666667,6592,109.86666666666666,1000000000,9.101941747572816,5
1278,12,3,15,85.2,426,2556,42.6,1000000000,23.474178403755865,3
1721,8,3,11,156.45454545454547,573.6666666666666,3442,57.36666666666667,1000000000,17.431725740848343,4
1973,7,11,18,109.61111111111111,179.36363636363637,3946,65.76666666666667,3666666666.6666665,55.75266092245311,4
1968,9,3,12,164,656,3936,65.6,1000000000,15.24390243902439,4
2942,10,6,16,183.875,490.3333333333333,5884,98.06666666666666,2000000000,20.394289598912305,5
793,5,3,8,99.125,264.3333333333333,1586,26.433333333333334,1000000000,37.83102143757881,2
1932,11,5,16,120.75,386.4,3864,64.4,1666666666.6666665,25.879917184265008,4
2275,13,6,19,119.73684210526316,379.1666666666667,4550,75.83333333333333,2000000000,26.373626373626372,4
1515,7,8,15,101,189.375,3030,50.5,2666666666.6666665,52.8052805280528,3
2613,14,4,18,145.16666666666666,653.25,5226,87.1,1333333333.3333333,15.308075009567547,4
1852,12,3,15,123.46666666666667,617.3333333333334,3704,61.733333333333334,1000000000,16.198704103671705,4
1915,17,3,20,95.75,638.3333333333334,3830,63.833333333333336,1000000000,15.66579634464752,4
1658,11,3,14,118.42857142857143,552.6666666666666,3316,55.266666666666666,1000000000,18.094089264173704,4
2512,10,5,15,167.46666666666667,502.4,5024,83.73333333333333,1666666666.6666665,19.904458598726112,4
1414,8,8,16,88.375,176.75,2828,47.13333333333333,2666666666.6666665,56.57708628005658,3
1303,6,3,9,144.77777777777777,434.3333333333333,2606,43.43333333333333,1000000000,23.023791250959327,3
866,5,3,8,108.25,288.6666666666667,1732,28.866666666666667,1000000000,34.64203233256351,2
1248,6,3,9,138.66666666666666,416,2496,41.6,1000000000,24.038461538461537,3
1065,5,3,8,133.125,355,2130,35.5,1000000000,28.16901408450704,3
1994,8,3,11,181.27272727272728,664.6666666666666,3988,66.46666666666667,1000000000,15.045135406218655,4
2005,15,6,21,95.47619047619048,334.1666666666667,4010,66.83333333333333,2000000000,29.925187032418954,4
1820,8,3,11,165.45454545454547,606.6666666666666,3640,60.666666666666664,1000000000,16.483516483516485,4
2375,9,3,12,197.91666666666666,791.6666666666666,4750,79.16666666666667,1000000000,12.631578947368421,4
2589,16,3,19,136.26315789473685,863,5178,86.3,1000000000,11.587485515643104,4
770,4,3,7,110,256.6666666666667,1540,25.666666666666668,1000000000,38.96103896103896,2
1703,9,6,15,113.53333333333333,283.8333333333333,3406,56.766666666666666,2000000000,35.23194362889019,4
523,3,3,6,87.16666666666667,174.33333333333334,1046,17.433333333333334,1000000000,57.361376673040155,1
2923,11,3,14,208.78571428571428,974.3333333333334,5846,97.43333333333334,1000000000,10.263427984946972,5
1769,8,3,11,160.8181818181818,589.6666666666666,3538,58.96666666666667,1000000000,16.958733747880157,4
1828,8,3,11,166.1818181818182,609.3333333333334,3656,60.93333333333333,1000000000,16.411378555798688,4
1672,4,3,7,238.85714285714286,557.3333333333334,3344,55.733333333333334,1000000000,17.942583732057415,4
1571,5,3,8,196.375,523.6666666666666,3142,52.36666666666667,1000000000,19.096117122851687,3
1495,8,4,12,124.58333333333333,373.75,2990,49.833333333333336,1333333333.3333333,26.75585284280936,3
1195,5,3,8,149.375,398.3333333333333,2390,39.833333333333336,1000000000,25.10460251046025,3
1935,9,3,12,161.25,645,3870,64.5,1000000000,15.503875968992249,4
1740,10,3,13,133.84615384615384,580,3480,58,1000000000,17.241379310344826,4
2263,11,3,14,161.64285714285714,754.3333333333334,4526,75.43333333333334,1000000000,13.256738842244808,4
1851,11,4,15,123.4,462.75,3702,61.7,1333333333.3333333,21.609940572663422,4
966,5,3,8,120.75,322,1932,32.2,1000000000,31.05590062111801,3
789,3,3,6,131.5,263,1578,26.3,1000000000,38.02281368821292,2
1513,8,3,11,137.54545454545453,504.3333333333333,3026,50.43333333333333,1000000000,19.828155981493722,3
1105,10,5,15,73.66666666666667,221,2210,36.833333333333336,1666666666.6666665,45.24886877828053,3
1501,4,4,8,187.625,375.25,3002,50.03333333333333,1333333333.3333333,26.64890073284477,3
3460,23,3,26,133.07692307692307,1153.3333333333333,6920,115.33333333333333,1000000000,8.670520231213873,5
967,9,5,14,69.07142857142857,193.4,1934,32.233333333333334,1666666666.6666665,51.70630816959669,3
2689,16,3,19,141.52631578947367,896.3333333333334,5378,89.63333333333334,1000000000,11.156563778356265,5
1631,7,3,10,163.1,543.6666666666666,3262,54.36666666666667,1000000000,18.393623543838135,4
3294,22,3,25,131.76,1098,6588,109.8,1000000000,9.107468123861565,5
1923,5,3,8,240.375,641,3846,64.1,1000000000,15.600624024961,4
2910,7,3,10,291,970,5820,97,1000000000,10.309278350515465,5
1809,9,6,15,120.6,301.5,3618,60.3,2000000000,33.16749585406302,4
792,4,3,7,113.14285714285714,264,1584,26.4,1000000000,37.87878787878788,2
817,6,3,9,90.77777777777777,272.3333333333333,1634,27.233333333333334,1000000000,36.71970624235006,2
1413,7,3,10,141.3,471,2826,47.1,1000000000,21.231422505307854,3
776,5,3,8,97,258.6666666666667,1552,25.866666666666667,1000000000,38.65979381443299,2
3036,18,3,21,144.57142857142858,1012,6072,101.2,1000000000,9.881422924901186,5
1019,3,3,6,169.83333333333334,339.6666666666667,2038,33.96666666666667,1000000000,29.44062806673209,3
1937,11,3,14,138.35714285714286,645.6666666666666,3874,64.56666666666666,1000000000,15.487867836861126,4
1189,7,3,10,118.9,396.3333333333333,2378,39.63333333333333,1000000000,25.231286795626577,3
1421,10,3,13,109.3076923076923,473.6666666666667,2842,47.36666666666667,1000000000,21.111893033075297,3
2623,15,5,20,131.15,524.6,5246,87.43333333333334,1666666666.6666665,19.062142584826532,4
2049,9,3,12,170.75,683,4098,68.3,1000000000,14.641288433382138,4
1541,10,3,13,118.53846153846153,513.6666666666666,3082,51.36666666666667,1000000000,19.46787800129786,3
1833,5,3,8,229.125,611,3666,61.1,1000000000,16.366612111292962,4
1416,4,6,10,141.6,236,2832,47.2,2000000000,42.3728813559322,3
3248,17,3,20,162.4,1082.6666666666667,6496,108.26666666666667,1000000000,9.236453201970443,5
1428,5,7,12,119,204,2856,47.6,2333333333.333333,49.01960784313725,3
1248,6,3,9,138.66666666666666,416,2496,41.6,1000000000,24.038461538461537,3
2863,15,3,18,159.05555555555554,954.3333333333334,5726,95.43333333333334,1000000000,10.478519035976248,5
2276,10,3,13,175.07692307692307,758.6666666666666,4552,75.86666666666666,1000000000,13.18101933216169,4
1648,9,3,12,137.33333333333334,549.3333333333334,3296,54.93333333333333,1000000000,18.203883495145632,4
1173,6,3,9,130.33333333333334,391,2346,39.1,1000000000,25.57544757033248,3
2460,12,10,22,111.81818181818181,246,4920,82,3333333333.333333,40.65040650406504,4
1655,10,7,17,97.3529411764706,236.42857142857142,3310,55.166666666666664,2333333333.333333,42.29607250755287,4
1379,5,3,8,172.375,459.6666666666667,2758,45.96666666666667,1000000000,21.75489485134155,3
1817,8,3,11,165.1818181818182,605.6666666666666,3634,60.56666666666667,1000000000,16.51073197578426,4
1521,9,3,12,126.75,507,3042,50.7,1000000000,19.72386587771203,3
3608,21,3,24,150.33333333333334,1202.6666666666667,7216,120.26666666666667,1000000000,8.314855875831485,5
634,4,3,7,90.57142857142857,211.33333333333334,1268,21.133333333333333,1000000000,47.3186119873817,2
2254,12,3,15,150.26666666666668,751.3333333333334,4508,75.13333333333334,1000000000,13.309671694764862,4
1593,10,3,13,122.53846153846153,531,3186,53.1,1000000000,18.832391713747647,4
2148,15,3,18,119.33333333333333,716,4296,71.6,1000000000,13.966480446927376,4
813,7,5,12,67.75,162.6,1626,27.1,1666666666.6666665,61.50061500615005,2
3192,18,3,21,152,1064,6384,106.4,1000000000,9.398496240601503,5
1985,14,4,18,110.27777777777777,496.25,3970,66.16666666666667,1333333333.3333333,20.15113350125944,4
1309,8,3,11,119,436.3333333333333,2618,43.63333333333333,1000000000,22.91825821237586,3
1718,10,3,13,132.15384615384616,572.6666666666666,3436,57.266666666666666,1000000000,17.462165308498257,4
